GLOBAL.UNIQUE.IDENTIFIER,LAST.EDITED.DATE,TAXONOMIC.ORDER,CATEGORY,TAXON.CONCEPT.ID,COMMON.NAME,SCIENTIFIC.NAME,SUBSPECIES.COMMON.NAME,SUBSPECIES.SCIENTIFIC.NAME,EXOTIC.CODE,OBSERVATION.COUNT,BREEDING.CODE,BREEDING.CATEGORY,BEHAVIOR.CODE,AGE.SEX,COUNTRY,COUNTRY.CODE,STATE,STATE.CODE,COUNTY,COUNTY.CODE,IBA.CODE,BCR.CODE,USFWS.CODE,ATLAS.BLOCK,LOCALITY,LOCALITY.ID,LOCALITY.TYPE,LATITUDE,LONGITUDE,OBSERVATION.DATE,TIME.OBSERVATIONS.STARTED,OBSERVER.ID,SAMPLING.EVENT.IDENTIFIER,PROTOCOL.TYPE,PROTOCOL.CODE,PROJECT.CODE,DURATION.MINUTES,EFFORT.DISTANCE.KM,EFFORT.AREA.HA,NUMBER.OBSERVERS,ALL.SPECIES.REPORTED,GROUP.IDENTIFIER,HAS.MEDIA,APPROVED,REVIEWED,REASON,TRIP.COMMENTS,SPECIES.COMMENTS,X
URN:CornellLabOfOrnithology:EBIRD:OBS903991267,8/27/2020 14:32,5451,species,avibase-BFAE9B04,Gray-headed Swamphen,Porphyrio poliocephalus,NA,NA,NA,10,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,8/28/1999,9:00:00,obsr944073,S67885050,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903986094,8/27/2020 14:32,5451,species,avibase-BFAE9B04,Gray-headed Swamphen,Porphyrio poliocephalus,NA,NA,NA,6,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,8/21/1999,17:30:00,obsr944073,S67884728,Traveling,P22,EBIRD_IND,30,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903991261,8/27/2020 14:32,23979,species,avibase-F9E37510,Red-whiskered Bulbul,Pycnonotus jocosus,NA,NA,NA,4,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,8/28/1999,9:00:00,obsr944073,S67885050,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903991265,8/27/2020 14:32,2065,species,avibase-C8EF4F36,Spotted Dove,Spilopelia chinensis,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,8/28/1999,9:00:00,obsr944073,S67885050,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903991259,8/27/2020 14:32,9678,species,avibase-2B0E883A,Stork-billed Kingfisher,Pelargopsis capensis,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,8/28/1999,9:00:00,obsr944073,S67885050,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903991260,8/27/2020 14:32,5468,species,avibase-F53518E3,White-breasted Waterhen,Amaurornis phoenicurus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,8/28/1999,9:00:00,obsr944073,S67885050,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903991264,8/27/2020 14:32,9712,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,8/28/1999,9:00:00,obsr944073,S67885050,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903993764,8/27/2020 14:32,7430,species,avibase-6BB94D7E,Black-crowned Night-Heron,Nycticorax nycticorax,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/16/1999,17:30:00,obsr944073,S67885232,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903993765,8/27/2020 14:32,19938,species,avibase-D90F9B0B,Black Drongo,Dicrurus macrocercus,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/16/1999,17:30:00,obsr944073,S67885232,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904694702,8/27/2020 14:32,8086,species,avibase-06D9A2C8,Black Kite,Milvus migrans,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/30/1999,9:00:00,obsr944073,S67946464,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903993766,8/27/2020 14:32,8086,species,avibase-06D9A2C8,Black Kite,Milvus migrans,NA,NA,NA,11,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/16/1999,17:30:00,obsr944073,S67885232,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904694707,8/27/2020 14:32,8099,species,avibase-D89A9DC9,Brahminy Kite,Haliastur indus,NA,NA,NA,15,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/30/1999,9:00:00,obsr944073,S67946464,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903993768,8/27/2020 14:32,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/16/1999,17:30:00,obsr944073,S67885232,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904694703,8/27/2020 14:32,7370,species,avibase-6CCDAC53,Cattle Egret,Bubulcus ibis,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/30/1999,9:00:00,obsr944073,S67946464,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903993763,8/27/2020 14:32,9547,species,avibase-9505E03D,Common Kingfisher,Alcedo atthis,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/16/1999,17:30:00,obsr944073,S67885232,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904694709,8/27/2020 14:32,7148,species,avibase-60EA3FA9,Little Cormorant,Microcarbo niger,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/30/1999,9:00:00,obsr944073,S67946464,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS903993767,8/27/2020 14:32,7340,species,avibase-F2858F9F,Little Egret,Egretta garzetta,NA,NA,NA,3,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/16/1999,17:30:00,obsr944073,S67885232,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904694701,8/27/2020 14:32,29856,species,avibase-2088177F,Loten's Sunbird,Cinnyris lotenius,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/30/1999,9:00:00,obsr944073,S67946464,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904694705,8/27/2020 14:32,5451,species,avibase-BFAE9B04,Gray-headed Swamphen,Porphyrio poliocephalus,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/30/1999,9:00:00,obsr944073,S67946464,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904694704,8/27/2020 14:32,23979,species,avibase-F9E37510,Red-whiskered Bulbul,Pycnonotus jocosus,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/30/1999,9:00:00,obsr944073,S67946464,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904694708,8/27/2020 14:32,604,spuh,avibase-093E93E1,teal sp.,Anatidae sp. (teal sp.),NA,NA,NA,7,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/30/1999,9:00:00,obsr944073,S67946464,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,lesserwhistling teal,NA
URN:CornellLabOfOrnithology:EBIRD:OBS904694706,8/27/2020 14:32,9712,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Kasaragod,IN-KL-KS,NA,NA,NA,NA,Puthiya  Kotta,L2514996,H,12.3,75.0833333,9/30/1999,9:00:00,obsr944073,S67946464,Traveling,P22,EBIRD_IND,60,1,NA,1,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451519,51:17.2,28172,species,avibase-585D0B1A,Asian Brown Flycatcher,Muscicapa dauurica,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200564,25:29.5,29998,species,avibase-213AA070,Asian Fairy-bluebird,Irena puella,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451522,51:17.2,19243,species,avibase-D10DF10F,Ashy Woodswallow,Artamus fuscus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451525,51:17.2,3237,species,avibase-61503588,Asian Koel,Eudynamys scolopaceus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451502,51:17.2,23610,species,avibase-58C502EA,Barn Swallow,Hirundo rustica,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200559,25:29.5,7267,species,avibase-003BE0C5,Black Bittern,Ixobrychus flavicollis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451510,51:17.2,19938,species,avibase-D90F9B0B,Black Drongo,Dicrurus macrocercus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451498,51:17.2,19195,species,avibase-E931F073,Black-hooded Oriole,Oriolus xanthornus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200129,25:29.5,19195,species,avibase-E931F073,Black-hooded Oriole,Oriolus xanthornus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200560,25:29.5,20184,species,avibase-0AC5BA0A,Black-naped Monarch,Hypothymis azurea,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200568,25:29.5,10916,species,avibase-DB8E1EC2,Brown-capped Pygmy Woodpecker,Yungipicus nanus,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200125,25:29.5,19972,species,avibase-DD177B0B,Bronzed Drongo,Dicrurus aeneus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303474187,25:29.5,3429,species,avibase-8739173E,Sri Lanka Frogmouth,Batrachostomus moniliger,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,"The  bird was sitting on a low branch almost motionless; i would have missed it if Sivadas has not shown it to me; failed to see the female ; photo taken with my Cosina SLR and Pentax 200 mm tele----<a href=""https://picasaweb.google.com/113471589078805381613/102?authuser&#61;0&feat&#61;embedwebsite""><img src=""https://lh4.googleusercontent.com/-_Sjx5Ro_4lg/VQbeEbCVq5E/AAAAAAAABIU/CHMvmvvck9s/s160-c/102.jpg?gl&#61;US"" /></a><a href=""https://picasaweb.google.com/113471589078805381613/102?authuser&#61;0&feat&#61;embedwebsite"">1</a>",NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200127,25:29.5,3373,species,avibase-0880DDC8,Common Hawk-Cuckoo,Hierococcyx varius,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451505,51:17.2,19520,species,avibase-EEC311EA,Common Iora,Aegithina tiphia,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451513,51:17.2,9547,species,avibase-9505E03D,Common Kingfisher,Alcedo atthis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200558,25:29.5,22631,species,avibase-AF5B727B,Common Tailorbird,Orthotomus sutorius,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200570,25:29.5,19458,species,avibase-E410E9A6,Common Woodshrike,Tephrodornis pondicerianus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451501,51:17.2,4145,species,avibase-509C8FD4,Crested Treeswift,Hemiprocne coronata,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303201226,25:29.5,10062,species,avibase-924BAB9C,Dollarbird,Eurystomus orientalis,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451516,51:17.2,10062,species,avibase-924BAB9C,Dollarbird,Eurystomus orientalis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200123,25:29.5,3099,issf,avibase-675FC3C7,Greater Coucal,Centropus sinensis,Greater Coucal (Southern),Centropus sinensis parroti,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,1,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200124,25:29.5,1551,species,avibase-444C1F4D,Gray Junglefowl,Gallus sonneratii,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200566,25:29.5,21690,species,avibase-99CF4A04,Cinereous Tit,Parus cinereus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200119,25:29.5,24387,species,avibase-23EF1BD9,Greenish Warbler,Phylloscopus trochiloides,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451521,51:17.2,10004,species,avibase-759AD1FB,Asian Green Bee-eater,Merops orientalis,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451499,51:17.2,20035,species,avibase-2042CD42,Greater Racket-tailed Drongo,Dicrurus paradiseus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303200126,25:29.5,20035,species,avibase-2042CD42,Greater Racket-tailed Drongo,Dicrurus paradiseus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/3/1999,8:30:00,obsr448981,S22355999,Traveling,P22,EBIRD,240,2,NA,1,1,NA,0,1,0,NA,with Sivadas,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS303451512,51:17.2,10812,species,avibase-23956360,Heart-spotted Woodpecker,Hemicircus canente,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Ernakulam,IN-KL-ER,NA,NA,NA,NA,Thattekkad Bird Sanctuary--General Area,L3789514,H,10.1299765,76.6880089,10/30/1999,7:30:00,obsr448981,S22375849,Traveling,P22,EBIRD,180,2,NA,4,1,NA,0,1,0,NA,As part of the nature camp for students; terkked upto Thoppimala top,NA,NA
